CMPL123__AuditTrail_External_Id__c,CMPL123__Child_Relationships_Object__c,CMPL123__Fields__c,CMPL123__Is_Active__c,CMPL123__Parent_Relationship_Object__c,CMPL123__Report_Title_Predefined_Field__c,CMPL123__RFC_Comment_Fields__c,CMPL123__RFC_Fields__c,Id,Name
a075r000006gDLvAAM,"CMPL123CME__EU_MIR_Code_Choices__c-CMPL123CME__Related_EU_MIR__c,ContentDocumentLink-LinkedEntityId","CMPL123CME__A_Medical_Device_Problem_Code_Choice_1__c,CMPL123CME__A_Medical_Device_Problem_Code_Choice_2__c,CMPL123CME__A_Medical_Device_Problem_Code_Choice_3__c,CMPL123CME__A_Medical_Device_Problem_Code_Choice_4__c,CMPL123CME__A_Medical_Device_Problem_Code_Choice_5__c,CMPL123CME__A_Medical_Device_Problem_Code_Choice_6__c,CMPL123CME__Author_Address_Complement__c,CMPL123CME__Author_City_Name__c,CMPL123CME__Author_Contact_First_Name__c,CMPL123CME__Author_Contact_Last_Name__c,CMPL123CME__Author_Country__c,CMPL123CME__Author_E_mail__c,CMPL123CME__Author_P_O_Box__c,CMPL123CME__Author_Phone__c,CMPL123CME__Author_Postcode__c,CMPL123CME__Author_Single_Registration_Number_SRN__c,CMPL123CME__Author_Street_Number__c,CMPL123CME__Author_Street__c,CMPL123CME__B_Investigation_Type_Code_Choice_1__c,CMPL123CME__B_Investigation_Type_Code_Choice_2__c,CMPL123CME__B_Investigation_Type_Code_Choice_3__c,CMPL123CME__B_Investigation_Type_Code_Choice_4__c,CMPL123CME__B_Investigation_Type_Code_Choice_5__c,CMPL123CME__B_Investigation_Type_Code_Choice_6__c,CMPL123CME__B_Investigation_Type_Code_Choice_7__c,CMPL123CME__B_Investigation_Type_Code_Choice_8__c,CMPL123CME__Basic_UDI_DI__c,CMPL123CME__Basis_Of_Identifying_Similar_Events__c,CMPL123CME__Body_Weight_Of_Patient__c,CMPL123CME__C_Investigation_Findings_Code_Choice_1__c,CMPL123CME__C_Investigation_Findings_Code_Choice_2__c,CMPL123CME__C_Investigation_Findings_Code_Choice_3__c,CMPL123CME__C_Investigation_Findings_Code_Choice_4__c,CMPL123CME__C_Investigation_Findings_Code_Choice_5__c,CMPL123CME__C_Investigation_Findings_Code_Choice_6__c,CMPL123CME__Catalogue_Reference_Number__c,CMPL123CME__Classification_Of_Incident__c,CMPL123CME__Countries_List__c,CMPL123CME__Current_Device_Location_Other__c,CMPL123CME__Current_Device_Location__c,CMPL123CME__D_Investigation_Conclusion_Choice_1__c,CMPL123CME__D_Investigation_Conclusion_Choice_2__c,CMPL123CME__D_Investigation_Conclusion_Choice_3__c,CMPL123CME__D_Investigation_Conclusion_Choice_4__c,CMPL123CME__D_Investigation_Conclusion_Choice_5__c,CMPL123CME__D_Investigation_Conclusion_Choice_6__c,CMPL123CME__Date_Of_Incident_From__c,CMPL123CME__Date_Of_Incident_To__c,CMPL123CME__Date_Of_Submission__c,CMPL123CME__Date_When_Device_Was_Explanted_From__c,CMPL123CME__Date_When_Device_Was_Explanted_To__c,CMPL123CME__Date_When_Device_Was_Implanted_From__c,CMPL123CME__Date_When_Device_Was_Implanted_To__c,CMPL123CME__Days_At_Time_Of_Incident__c,CMPL123CME__Description_Of_Device_Nomenclature_Text__c,CMPL123CME__Description_Of_Remedial_Action__c,CMPL123CME__Details_Of_The_Selection_Made_Above__c,CMPL123CME__Device_Expiry_Date__c,CMPL123CME__Device_Has_Been_Placed_On_Market_Before__c,CMPL123CME__Device_Manufacturing_Date__c,CMPL123CME__Device_Operator_At_Event_Other__c,CMPL123CME__Device_Operator_At_Event__c,CMPL123CME__Device_Usage_Other__c,CMPL123CME__Device_Usage__c,CMPL123CME__EUDAMED_ID_Of_PMCF_PMPF_Investigation__c,CMPL123CME__EUDAMED_Number_Of_NCA__c,CMPL123CME__EUDAMED_S_FSCA_Reference_Number__c,CMPL123CME__EUDAMED_S_Reference_Number__c,CMPL123CME__E_Clinical_Signs_Symptoms_Code_Choice_1__c,CMPL123CME__E_Clinical_Signs_Symptoms_Code_Choice_2__c,CMPL123CME__E_Clinical_Signs_Symptoms_Code_Choice_3__c,CMPL123CME__E_Clinical_Signs_Symptoms_Code_Choice_4__c,CMPL123CME__E_Clinical_Signs_Symptoms_Code_Choice_5__c,CMPL123CME__E_Clinical_Signs_Symptoms_Code_Choice_6__c,CMPL123CME__Expected_Date_Of_Next_Report__c,CMPL123CME__Explain_If_Component_Code_Missing__c,CMPL123CME__Explain_If_Investigation_Code_Missing__c,CMPL123CME__Explain_Incident_If_IMDRF_Code_Missing__c,CMPL123CME__Explant_Facility__c,CMPL123CME__F_Health_Impact_Code_Choice_1__c,CMPL123CME__F_Health_Impact_Code_Choice_2__c,CMPL123CME__F_Health_Impact_Code_Choice_3__c,CMPL123CME__F_Health_Impact_Code_Choice_4__c,CMPL123CME__F_Health_Impact_Code_Choice_5__c,CMPL123CME__F_Health_Impact_Code_Choice_6__c,CMPL123CME__Final_Comments_from_Mfr_Investigation__c,CMPL123CME__Firmware_Version__c,CMPL123CME__G_Component_Code_Choice_1__c,CMPL123CME__G_Component_Code_Choice_2__c,CMPL123CME__G_Component_Code_Choice_3__c,CMPL123CME__G_Component_Code_Choice_4__c,CMPL123CME__G_Component_Code_Choice_5__c,CMPL123CME__G_Component_Code_Choice_6__c,CMPL123CME__Gender_Of_Patient__c,CMPL123CME__General_Comments__c,CMPL123CME__Has_The_Risks_Assessment_Been_Reviewed__c,CMPL123CME__Healthcare_Facility_Report_Number__c,CMPL123CME__How_Were_Incidents_Devices_Determined__c,CMPL123CME__IMDRF_Code_Missing__c,CMPL123CME__IMDRF_Codes_Not_Used__c,CMPL123CME__IVDD_Class__c,CMPL123CME__IVDR_Class_Type__c,CMPL123CME__IVDR_Class__c,CMPL123CME__If_Initial_Reporter_Is_Other_Specify__c,CMPL123CME__If_No_Reason_For_No_Review_Required__c,CMPL123CME__If_Other_Describe_Criteria__c,CMPL123CME__If_Others_Elaborate_Similar_Incidents__c,CMPL123CME__If_Yes_Is_Review_Adequate__c,CMPL123CME__Implant_Facility__c,CMPL123CME__In_house_medical_device_problem_Choice_1__c,CMPL123CME__In_house_root_cause_evaluation_Choice_1__c,CMPL123CME__Incident_Description__c,CMPL123CME__Indicate_Month__c,CMPL123CME__Indicate_Year__c,CMPL123CME__Initial_Actions_Taken_By_Manufacturer__c,CMPL123CME__Initial_Reporter_Address_Complement__c,CMPL123CME__Initial_Reporter_City_Name__c,CMPL123CME__Initial_Reporter_Contact_First_Name__c,CMPL123CME__Initial_Reporter_Contact_Last_Name__c,CMPL123CME__Initial_Reporter_Country__c,CMPL123CME__Initial_Reporter_Email__c,CMPL123CME__Initial_Reporter_P_O_Box__c,CMPL123CME__Initial_Reporter_Phone__c,CMPL123CME__Initial_Reporter_Postcode__c,CMPL123CME__Initial_Reporter_Street_Number__c,CMPL123CME__Initial_Reporter_Street__c,CMPL123CME__Investigation_Finding_Code_Annex_C__c,CMPL123CME__Is_Root_Cause_Confirmed__c,CMPL123CME__List_Down_Further_Investigations__c,CMPL123CME__Lot_Batch_Numbers__c,CMPL123CME__MDD_AIMDD_Class__c,CMPL123CME__MDR_Class_Type__c,CMPL123CME__MDR_Class__c,CMPL123CME__Manufact_Address_Complement__c,CMPL123CME__Manufact_City_Name__c,CMPL123CME__Manufact_Contact_First_Name__c,CMPL123CME__Manufact_Contact_Last_Name__c,CMPL123CME__Manufact_Country__c,CMPL123CME__Manufact_E_Mail__c,CMPL123CME__Manufact_Organisation_Name__c,CMPL123CME__Manufact_P_O_Box__c,CMPL123CME__Manufact_Phone__c,CMPL123CME__Manufact_Postcode__c,CMPL123CME__Manufact_Single_Registration_Number_SRN__c,CMPL123CME__Manufact_Street_Number__c,CMPL123CME__Manufact_Street__c,CMPL123CME__Manufacturer_Awareness_Date__c,CMPL123CME__Manufacturer_S_FSCA_Reference_Number__c,CMPL123CME__Manufacturer_S_Reference_Number__c,CMPL123CME__Manufacturer_s_Evaluation__c,CMPL123CME__Medical_Device_Name__c,CMPL123CME__Medical_Device_Nomenclature_Code__c,CMPL123CME__Medical_Device_Problem_Code_Annex_A__c,CMPL123CME__Medical_Device_Terminology_Other__c,CMPL123CME__Medical_Device_Terminology__c,CMPL123CME__Model__c,CMPL123CME__Months_At_Time_of_Incident__c,CMPL123CME__NB_Certificate_Number_1__c,CMPL123CME__NB_Certificate_Number_2__c,CMPL123CME__NB_ID_Number1__c,CMPL123CME__NB_ID_Number2__c,CMPL123CME__NCA_S_Local_FSCA_Reference_Number__c,CMPL123CME__NCA_S_Local_Reference_Number__c,CMPL123CME__Name_Of_The_Healthcare_Facility__c,CMPL123CME__No_Of_Devices_In_EEA_CH_TR_N_1__c,CMPL123CME__No_Of_Devices_In_EEA_CH_TR_N_2__c,CMPL123CME__No_Of_Devices_In_EEA_CH_TR_N_3__c,CMPL123CME__No_Of_Devices_In_EEA_CH_TR_N__c,CMPL123CME__No_Of_Devices_In_Incident_Country_N_1__c,CMPL123CME__No_Of_Devices_In_Incident_Country_N_2__c,CMPL123CME__No_Of_Devices_In_Incident_Country_N_3__c,CMPL123CME__No_Of_Devices_In_Incident_Country_N__c,CMPL123CME__No_Of_Devices_In_The_World_N_1__c,CMPL123CME__No_Of_Devices_In_The_World_N_2__c,CMPL123CME__No_Of_Devices_In_The_World_N_3__c,CMPL123CME__No_Of_Devices_In_The_World_N__c,CMPL123CME__No_Of_Incidents_In_EEA_CH_TR_N_1__c,CMPL123CME__No_Of_Incidents_In_EEA_CH_TR_N_2__c,CMPL123CME__No_Of_Incidents_In_EEA_CH_TR_N_3__c,CMPL123CME__No_Of_Incidents_In_EEA_CH_TR_N__c,CMPL123CME__No_Of_Incidents_In_Incident_Country_N_1__c,CMPL123CME__No_Of_Incidents_In_Incident_Country_N_2__c,CMPL123CME__No_Of_Incidents_In_Incident_Country_N_3__c,CMPL123CME__No_Of_Incidents_In_Incident_Country_N__c,CMPL123CME__No_Of_Incidents_In_Rest_Of_The_World_N__c,CMPL123CME__No_Of_Incidents_In_The_World_N_1__c,CMPL123CME__No_Of_Incidents_In_The_World_N_2__c,CMPL123CME__No_Of_Incidents_In_The_World_N_3__c,CMPL123CME__Number_Of_Days__c,CMPL123CME__Number_Of_Months__c,CMPL123CME__Number_Of_Patients_Involved__c,CMPL123CME__Number_Of_Years__c,CMPL123CME__Org_Name_Of_Authorised_Representative__c,CMPL123CME__Other_Countries_If_Any__c,CMPL123CME__Patient_Remedial_Action__c,CMPL123CME__Patients_Prior_Health_Condition__c,CMPL123CME__Periodic_Summary_Report_PSR_ID__c,CMPL123CME__Please_Indicate_The_Date__c,CMPL123CME__Preliminary_Results_And_Conclusions__c,CMPL123CME__Rationale_For_IMDRF_Codes_Not_Used__c,CMPL123CME__Rationale_For_In_House_Code_Not_Used__c,CMPL123CME__Rationale_For_Non_Reportable_Incident__c,CMPL123CME__Recipient_Name_Of_NCA__c,CMPL123CME__Reference_Number_By_EUDAMED__c,CMPL123CME__Reference_Number_By_Manufacturer__c,CMPL123CME__Reference_Number_By_NCA__c,CMPL123CME__Region_Market_Distribution__c,CMPL123CME__Registered_Commercial_Name_Of_Company__c,CMPL123CME__Relevant_Accessories_Used_With_Device__c,CMPL123CME__Relevant_Associated_Devices__c,CMPL123CME__Results_Of_The_Assessment__c,CMPL123CME__Role_Of_Initial_Reporter__c,CMPL123CME__Serial_Numbers__c,CMPL123CME__Software_Version__c,CMPL123CME__Specify_Other_Submitter__c,CMPL123CME__Submitter_Address_Complement__c,CMPL123CME__Submitter_City_Name__c,CMPL123CME__Submitter_Contact_First_Name__c,CMPL123CME__Submitter_Contact_Last_Name__c,CMPL123CME__Submitter_Country__c,CMPL123CME__Submitter_E_Mail__c,CMPL123CME__Submitter_Of_Report__c,CMPL123CME__Submitter_P_O_Box__c,CMPL123CME__Submitter_Phone__c,CMPL123CME__Submitter_Postcode__c,CMPL123CME__Submitter_Street_Number__c,CMPL123CME__Submitter_Street__c,CMPL123CME__Time_Period_N_1_End_Date__c,CMPL123CME__Time_Period_N_1_Start_Date__c,CMPL123CME__Time_Period_N_2_End_Date__c,CMPL123CME__Time_Period_N_2_Start_Date__c,CMPL123CME__Time_Period_N_3_End_Date__c,CMPL123CME__Time_Period_N_3_Start_Date__c,CMPL123CME__Time_Period_N_End_Date__c,CMPL123CME__Time_Period_N_Start_Date__c,CMPL123CME__Time_Schedule_For_Implementing_Actions__c,CMPL123CME__Type_Of_Report__c,CMPL123CME__UDI_DI__c,CMPL123CME__UDI_PI__c,CMPL123CME__Unit_Of_Use_UDI_DI__c,CMPL123CME__What_Identifies_No_Of_Devices_On_Market__c,CMPL123CME__Years_At_Time_Of_Incident__c",true,"CMPL123CME__Complaint__r,Owner",,,,a077E00000QHAQcQAP,CMPL123CME__EU_MIR__c
a075r000006gDLwAAM,"CMPL123QMS__Requirement_Abbreviation__c-CMPL123QMS__Requirement__c,CMPL123QMS__Requirement_Item__c-CMPL123QMS__Requirement__c,CMPL123QMS__Requirement__c-CMPL123QMS__Parent_Requirement__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__EFFECTIVITY_RELEASE_INFORMATION__c,CMPL123QMS__Functional_Overview__c,CMPL123QMS__Purpose__c,CMPL123QMS__Revision__c,CMPL123QMS__Scope__c,CMPL123QMS__Title__c",true,"CMPL123QMS__Parent_Requirement__r,CMPL123QMS__Related_Release__r,Owner",,,,a077E00000QHAQdQAP,CMPL123QMS__Requirement__c
a075r000006gDLxAAM,"CMPL123QMS__Hazard_Library_Item__c-CMPL123QMS__Hazard_Type__c,CMPL123QMS__Hazard__c-CMPL123QMS__Hazard_Type__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Description__c,CMPL123QMS__Short_Description__c,CMPL123QMS__Status__c",true,"Owner,RecordType",,,,a077E00000QHAQeQAP,CMPL123QMS__Hazard_Type__c
a075r000006gDLyAAM,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Keywords__c,CMPL123QMS__Lab_Notes__c,CMPL123QMS__Note_Date__c",true,"CMPL123QMS__Assigned_To__r,CMPL123QMS__Related_Product__r,Owner",,,,a077E00000QHAQfQAP,CMPL123QMS__Lab_Notebook__c
a075r000006gDLzAAM,"CMPL123QMS__Hazardous_Situation_Library_Item__c-CMPL123QMS__Hazard_Library_Item__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Active__c,CMPL123QMS__Description__c,CMPL123QMS__Short_Description__c",true,"CMPL123QMS__Hazard_Type__r,Owner,RecordType",,,,a077E00000QHAQgQAP,CMPL123QMS__Hazard_Library_Item__c
a075r000006gDM0AAM,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Actions_Taken__c,CMPL123QMS__Actions_Taken_to_Reinspect__c,CMPL123QMS__Actions_Taken_to_Rework__c,CMPL123QMS__Department__c,CMPL123QMS__Description__c,CMPL123QMS__Due_Date__c,CMPL123QMS__Impacted_Lot_Number__c,CMPL123QMS__Locations__c,CMPL123QMS__Observations__c,CMPL123QMS__Proposed_Actions_to_Reinspect__c,CMPL123QMS__Proposed_Actions_to_Rework__c,CMPL123QMS__Quantity__c,CMPL123QMS__Return_Qty__c,CMPL123QMS__Rework_Qty__c,CMPL123QMS__Scrap_Qty__c,CMPL123QMS__Short_Description__c,CMPL123QMS__UOM__c",true,"CMPL123QMS__Assigned_to__r,CMPL123QMS__Impacted_Lot__r,CMPL123QMS__Material__r,CMPL123QMS__Product__r,CMPL123QMS__TWD_Product__r,RecordType",,,,a077E00000QHAQhQAP,CMPL123QMS__Nonconformance_Action__c
a075r000006gDM1AAM,"CMPL123QMS__Hazardous_Situation__c-CMPL123QMS__Hazard__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Active__c,CMPL123QMS__Description__c,CMPL123QMS__Short_Description__c",true,"CMPL123QMS__Hazard_Analysis__r,CMPL123QMS__Hazard_Type__r,CMPL123QMS__Risk_Register__r,Owner,RecordType",,,,a077E00000QHAQiQAP,CMPL123QMS__Hazard__c
a075r000006gDM2AAM,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Integration_ID__c,CMPL123QMS__Integration_Message__c,CMPL123QMS__MessageID__c,Name",true,"CMPL123QMS__Non_Conformance__r,Owner",,,,a077E00000QHAQjQAP,CMPL123QMS__SCARs__c
a075r000006gDM3AAM,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Assessment__c,CMPL123QMS__Due_Date__c,CMPL123QMS__Impacted_Site__c,CMPL123QMS__Implement_Change_Control__c,CMPL123QMS__Reason_for_No_Change_Control__c,CMPL123QMS__Regulatory_Impacts__c",true,"CMPL123QMS__Assigned_To__r,CMPL123QMS__Global_Change_Control__r,Owner",,,,a077E00000QHAQkQAP,CMPL123QMS__Regulatory_Assessment__c
a075r000006gDM4AAM,ContentDocumentLink-LinkedEntityId,"CMPL123QMS__Primary_Contact__c,CMPL123QMS__User_Role__c",true,"CMPL123QMS__User__r,CMPL123QMS__Vendor__r,Owner",,,,a077E00000QHAQlQAP,CMPL123QMS__Vendor_Audit_Finding_User__c
a075r000006gDM5AAM,"CMPL123CME__Questionnaire__c-Questionnaire__c,ContentDocumentLink-LinkedEntityId,CMPL123CME__Questions_Template_Item__c-CMPL123CME__Questions_Template__c","CMPL123CME__Assessment_Admin_Duplicate_Check__c,CMPL123CME__Assessment_Status__c,CMPL123CME__Assessment_Type__c,CMPL123CME__Assessment_Version__c,CMPL123CME__Key_Value__c,CMPL123CME__QT_External_Id__c,CMPL123CME__Stage__c,Name",true,"Owner,CMPL123CME__Product__r,RecordType",,,,a077E00000QHAQmQAP,CMPL123CME__Questions_Template__c
a075r000006gDM6AAM,"CMPL123CME__MDR_Code__c-CMPL123CME__MDR_Report__c,CMPL123CME__MDR__c-CMPL123CME__AASR_MDR__c,CMPL123CME__MDR__c-CMPL123CME__Initial_MDR__c,ContentDocumentLink-LinkedEntityId","CMPL123CME__ACK1CoreID__c,CMPL123CME__ACK1PassMessage__c,CMPL123CME__ACK1ReceivedDate__c,CMPL123CME__ACK1RejectMessage__c,CMPL123CME__ACK2_Date__c,CMPL123CME__ACK3_Date_Failure__c,CMPL123CME__ACK3_Date__c,CMPL123CME__AS2MessageID__c,CMPL123CME__ASR_Type__c,CMPL123CME__A_NDA_No__c,CMPL123CME__Addtl_Mfg_Narrative__c,CMPL123CME__AdverseEvent_ProductProblem__c,CMPL123CME__Adverse_Event_Product_Problem__c,CMPL123CME__Adverse_Event__c,CMPL123CME__Advrese_Event_Term__c,CMPL123CME__Age_Units_Patient__c,CMPL123CME__Age_Units__c,CMPL123CME__Age_at_Time_of_Event__c,CMPL123CME__Approximate_age_of_device__c,CMPL123CME__Brand_Name__c,CMPL123CME__Catalog_No__c,CMPL123CME__CombinationProduct__c,CMPL123CME__Comination_Product__c,CMPL123CME__Comitant_Medical_Prod__c,CMPL123CME__Common_Device_Name__c,CMPL123CME__Concomitant_Med_Prod__c,CMPL123CME__Concomitant_Medical_Prod__c,CMPL123CME__Concomittant_Products__c,CMPL123CME__Contact_Office__c,CMPL123CME__Contact_Person__c,CMPL123CME__CorrectionData__c,CMPL123CME__Correction_Data__c,CMPL123CME__Correction_Removal_Report_No__c,CMPL123CME__DOB__c,CMPL123CME__Date_Due__c,CMPL123CME__Date_facility_dist_was_aware__c,CMPL123CME__Date_of_Death__c,CMPL123CME__Date_of_Event__c,CMPL123CME__Date_of_Submission_MDN__c,CMPL123CME__Date_of_this_Report__c,CMPL123CME__Date_received_by_MFG__c,CMPL123CME__Date_report_sent_to_FDA__c,CMPL123CME__Date_report_sent_to_MFG__c,CMPL123CME__Date_returned_to_MFG__c,CMPL123CME__Dateof_Death__c,CMPL123CME__Describe_Event__c,CMPL123CME__Device_Age_Units__c,CMPL123CME__Device_Eval_By_Mfg__c,CMPL123CME__Device_Evaluated_by_Manufacturer__c,CMPL123CME__Device_Evaluation_Addl_Text__c,CMPL123CME__Device_ProvideCode__c,CMPL123CME__Device_Provide_Code__c,CMPL123CME__Device_Returned_to_Manufacturer__c,CMPL123CME__Device_available_for_Eval__c,CMPL123CME__Device_evaluation_by_manufacturer__c,CMPL123CME__Device_mfg_date__c,CMPL123CME__Diagnosis_for_use_1__c,CMPL123CME__Diagnosis_for_use_2__c,CMPL123CME__Dose_Freq_Route_1__c,CMPL123CME__Dose_Freq_Route_2__c,CMPL123CME__Evaluation_Summary_Attached__c,CMPL123CME__Event_Location_Addl_Text__c,CMPL123CME__Event_abated_stopped_use_1__c,CMPL123CME__Event_abated_stopped_use_2__c,CMPL123CME__Event_reappered_with_re_use_1__c,CMPL123CME__Event_reappered_with_re_use_2__c,CMPL123CME__Exp_Date_1__c,CMPL123CME__Exp_Date_2__c,CMPL123CME__Expiration_Date__c,CMPL123CME__Explant_Date__c,CMPL123CME__Facility_or_Distributor__c,CMPL123CME__Follow_up_No__c,CMPL123CME__Health_professional__c,CMPL123CME__IND_No__c,CMPL123CME__If_Remedical_Action_Init__c,CMPL123CME__If_follow_up_What_Type__c,CMPL123CME__If_ind_protocol_no__c,CMPL123CME__Implant_Date__c,CMPL123CME__Initial_Report_Date_and_Time__c,CMPL123CME__Initial_Report_sent_to_FDA__c,CMPL123CME__Initial_Reporter_Phone__c,CMPL123CME__Initial_Reporter__c,CMPL123CME__LabeledForSingleUse__c,CMPL123CME__Labeled_for_single_use__c,CMPL123CME__Loc_where_event_occurred__c,CMPL123CME__Lot_1__c,CMPL123CME__Lot_2__c,CMPL123CME__Lot_No__c,CMPL123CME__MDR_MFR__c,CMPL123CME__MDR_Submission__c,CMPL123CME__MDR_Type__c,CMPL123CME__MFG_Name__c,CMPL123CME__MFG__c,CMPL123CME__Manufacturer_Email_Address__c,CMPL123CME__Manufacturer_Name__c,CMPL123CME__Medication_1__c,CMPL123CME__Medication_2__c,CMPL123CME__Mfg_Follow_up_No__c,CMPL123CME__Mfg_Phone_Number__c,CMPL123CME__Mfg_Report_No__c,CMPL123CME__Mfr_Report_Number__c,CMPL123CME__Model_No__c,CMPL123CME__NDC_No__c,CMPL123CME__Narrative_Type__c,CMPL123CME__OTCProduct__c,CMPL123CME__OTC_Product__c,CMPL123CME__Occupation_Addl_Text__c,CMPL123CME__Occupation_Of_Initial_Reporter__c,CMPL123CME__Occupation__c,CMPL123CME__Operator_of_Device__c,CMPL123CME__Other_No__c,CMPL123CME__Other_RelevantHistory__c,CMPL123CME__Other_Relevant_History__c,CMPL123CME__Other_Remarks__c,CMPL123CME__Other_Remedial_Action__c,CMPL123CME__Other_event_please_specify__c,CMPL123CME__Other_loc_where_occurred__c,CMPL123CME__Other_operator_of_Device__c,CMPL123CME__Other_source_Please_specify__c,CMPL123CME__Outcomes_attributed_to_AE__c,CMPL123CME__PMA_510_k__c,CMPL123CME__Patient_ID__c,CMPL123CME__Patient_Identifier__c,CMPL123CME__Pre1938__c,CMPL123CME__Pre_1938__c,CMPL123CME__Procode__c,CMPL123CME__Product_Code__c,CMPL123CME__Product_Problem__c,CMPL123CME__Registered_Site_No__c,CMPL123CME__Relevant_Tests_Lab_Data__c,CMPL123CME__Relevant_tests_and_lab_data__c,CMPL123CME__Report_Date__c,CMPL123CME__Report_sent_to_FDA__c,CMPL123CME__Report_sent_to_MFG__c,CMPL123CME__Report_source__c,CMPL123CME__Reportsent_to_FDA__c,CMPL123CME__Reportsent_to_MFG__c,CMPL123CME__Reprocessor__c,CMPL123CME__STN_No__c,CMPL123CME__Serial_No__c,CMPL123CME__Sex__c,CMPL123CME__Short_Description__c,CMPL123CME__SingleUseDevice__c,CMPL123CME__Single_Use_Device__c,CMPL123CME__Therapy_Begin_date_1__c,CMPL123CME__Therapy_Begin_date_2__c,CMPL123CME__Therapy_Dates__c,CMPL123CME__Therapy_End_date_1__c,CMPL123CME__Therapy_End_date_2__c,CMPL123CME__Type_Report_Device__c,CMPL123CME__Type_of_Report_Device__c,CMPL123CME__Type_of_Report_MultiSelect__c,CMPL123CME__Type_of_Report__c,CMPL123CME__Type_of_Reportable_Event__c,CMPL123CME__UF_Dist_Report_No__c,CMPL123CME__UF_Importer_Report_Number__c,CMPL123CME__UF_Phone_Number__c,CMPL123CME__Unique_Identifier_UDI__c,CMPL123CME__Usage_of_Device__c,CMPL123CME__User_Facility_Importer_Address__c,CMPL123CME__User_Facility_Importer__c,CMPL123CME__Weight_Units_Patient__c,CMPL123CME__Weight__c",true,"CMPL123CME__AASR_MDR__r,CMPL123CME__Assigned_To__r,CMPL123CME__Complaint__r,CMPL123CME__D3_Manufacturer_of_Suspect_Device__r,CMPL123CME__D9_Reprocessor__r,CMPL123CME__E1_Initial_Reporter__r,CMPL123CME__F14_Manufacturer__r,CMPL123CME__F3_User_Facility__r,CMPL123CME__F4_User_Facility_Contact__r,CMPL123CME__G1_All_Manufacturers_Contact__r,CMPL123CME__Initial_MDR__r,CMPL123CME__MDR_Reprocessor__r,CMPL123CME__Manufacturer__r,CMPL123CME__Registered_Site__r,CMPL123CME__Reporter_Initial__r,CMPL123CME__User_Facility_Importer_Contact__r,CMPL123CME__User_Facility_or_Importer__r,Owner,RecordType",,,,a077E00000QHAQnQAP,CMPL123CME__MDR__c
a075r000006gDM7AAM,"CMPL123CME__Inquiry__c-CMPL123CME__Device__c,CMPL123CME__Vigilance__c-CMPL123CME__Device__c,CMPL123QMS__Deviation__c-TWD_Device__c,CMPL123QMS__Global_Change_Control__c-CMPL123QMS__Device__c,CMPL123QMS__Product_Return__c-CMPL123QMS__Device__c,CMPL123QMS__Risk_Device__c-CMPL123QMS__Device__c,ContentDocumentLink-LinkedEntityId","CMPL123__Competitor_Device__c,CMPL123__Courier_Tracking_Number__c,CMPL123__Courier__c,CMPL123__Disposition__c,CMPL123__Lot_Number__c,CMPL123__Manufactured_Date__c,CMPL123__Product_Expiry_Date__c,CMPL123__Shipped_Date__c,CMPL123__Sterilization_Number__c,CMPL123__Sterilization_Run_Date__c,CMPL123__Sterilization_Run_Number__c,CMPL123__Unique_Device_Identifier__c,Name",true,"CMPL123__Product__r,CMPL123__Shipped_to_Account__r,Owner,RecordType",,,,a077E00000QHAQoQAP,CMPL123__Device__c
a075r000006gDM8AAM,"CMPL123QMS__Audit_Finding__c-CMPL123QMS__Audit__c,CMPL123QMS__Audit_Related_Product__c-CMPL123QMS__Audit__c,CMPL123QMS__Extension_Request__c-CMPL123QMS__Internal_Audit__c,ContentDocumentLink-LinkedEntityId","CMPL123QMS__Actual_Audit_Date__c,CMPL123QMS__Applicable_Standards_and_Clauses__c,CMPL123QMS__Audit_Objectives_Planned__c,CMPL123QMS__Audit_Scope_Actual__c,CMPL123QMS__Audit_Scope__c,CMPL123QMS__Audit_Score_Field_Type__c,CMPL123QMS__Audit_Summary__c,CMPL123QMS__Integration_ID__c,CMPL123QMS__Integration_Message__c,CMPL123QMS__MessageID__c,CMPL123QMS__Planned_Audit_Date__c,CMPL123QMS__QS_Process_or_Element__c,CMPL123QMS__SOPs__c,CMPL123QMS__Suggestions_for_Improvement__c,TWD_Due_Date__c",true,"CMPL123QMS__Lead_Auditor_User__r,CMPL123QMS__Lead_Auditor__r,CMPL123QMS__Manager_of_Area_to_be_Audited__r,Owner",,,,a077E00000QHAQpQAP,CMPL123QMS__Internal_Audit__c
